Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
38.88254494,15,L715912,2.614425012,9.466054718,gls_water_15
37.42166983,15,L883813,2.56518368,2.757435337,gls_water_15
34.0470971,15,L588572,3.552011792,2.870815407,gls_water_15
33.92931433,15,L634615,3.061784846,4.42446706,gls_water_15
33.66621996,15,L571677,2.897408564,54.69275441,gls_water_15
32.9713361,15,L2807001,2.898828457,1.361912713,gls_water_15
31.32391737,15,L3187356,4.290778941,2.074468397,gls_water_15
30.75045904,15,L200830,2.589964103,24.11613189,gls_water_15
28.71537021,15,L1150366,2.375736161,1.517851879,gls_water_15
27.44461616,15,L2161102,2.088819629,5.714318964,gls_water_15
27.25148609,15,L419667,1.9939401,77.85760381,gls_water_15
26.91715066,15,L2875912,2.256211723,0.02107633,gls_water_15
25.03211447,15,L1896576,1.918820091,37.58348665,gls_water_15
23.72710521,15,L454170,2.106393862,63.82313709,gls_water_15
21.74399686,15,L2921580,3.802309809,29.14767813,gls_water_15
20.295477,15,L1007610,2.118178555,1.62315358,gls_water_15
19.00362924,15,L834368,3.117662103,1.334923866,gls_water_15
18.46289688,15,L304833,1.786136513,46.25083599,gls_water_15
18.00116307,15,L312198,1.80251158,23.5989178,gls_water_15
16.03374622,15,L385285,1.731909734,0.122640825,gls_water_15
15.82612815,15,L910358,1.74843709,1.423895241,gls_water_15
14.98169863,15,L127353,2.211383781,7.420444552,gls_water_15
14.69443918,15,L2921596,2.802077398,32.74832153,gls_water_15
12.94475035,15,L246035,1.63351686,40.34353742,gls_water_15
12.06031765,15,L1877656,1.730353462,37.46079679,gls_water_15
11.83772529,15,L2314029,1.803885894,3.856523424,gls_water_15
11.61341834,15,L796074,1.625463791,0.419139097,gls_water_15
11.07748812,15,L1138317,2.59040892,1.529462143,gls_water_15
10.72610792,15,L2531682,1.639869598,13.93635119,gls_water_15
10.56080261,15,L208734,1.813471768,0.277183149,gls_water_15
10.27955091,15,L2960422,1.68200426,34.42782951,gls_water_15
8.658871484,15,L2531687,1.596830405,11.17352498,gls_water_15
8.054821953,15,L886942,1.149968823,32.08489585,gls_water_15
7.750115788,15,L1014322,1.1395047,73.58969664,gls_water_15
7.442667215,15,L2107980,1.786392089,0.287176437,gls_water_15
7.335856056,15,L717897,1.258993105,49.51731625,gls_water_15
7.054897622,15,L598129,1.108911737,76.90339389,gls_water_15
5.564527258,15,L622087,0.999373874,0.030019014,gls_water_15
5.404973654,15,L1074046,1.0048047,3.129432165,gls_water_15
4.908590966,15,L389608,1.26595499,67.65406852,gls_water_15
4.643658481,15,L1284799,1.046470945,67.61020527,gls_water_15
4.349022249,15,L683555,0.840172943,23.1879502,gls_water_15
4.082893853,15,L2889249,1.25598204,27.56728233,gls_water_15
3.737196655,15,L241804,0.931712593,0.290348954,gls_water_15
3.529576952,15,L1206404,1.042346446,1.560370345,gls_water_15
3.014494833,15,L1620006,0.918286157,40.06388019,gls_water_15
