Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
148.6685496,15,L796467,6.166389618,0.140784576,evi_2015_15
147.3843367,15,L447381,5.598376426,0.284653403,evi_2015_15
144.3757788,15,L275836,5.691863051,0.156502313,evi_2015_15
144.0509166,15,L339164,5.331651204,-0.07518079,evi_2015_15
139.3080943,15,L620970,4.775986637,0.252454115,evi_2015_15
129.7488156,15,L148362,6.075697426,0.374657543,evi_2015_15
128.4767034,15,L152123,4.777319255,0.199169005,evi_2015_15
127.8079008,15,L108460,4.815162072,-0.050410531,evi_2015_15
108.0565067,15,L2205485,8.383377561,0.222098102,evi_2015_15
107.8573867,15,L1215121,4.771933533,0.213754869,evi_2015_15
105.5116638,15,L343087,5.393706839,0.161700613,evi_2015_15
102.340698,15,L108479,4.021158782,0.076234273,evi_2015_15
96.84988008,15,L250145,4.795861467,0.175121304,evi_2015_15
95.16645998,15,L458792,5.883104866,0.32928054,evi_2015_15
93.73892113,15,L1743685,4.17784758,0.165062205,evi_2015_15
89.83552913,15,L299578,4.033944585,0.140238086,evi_2015_15
83.63361068,15,L807500,6.47805541,0.299223094,evi_2015_15
83.33875035,15,L2390329,4.021541947,0.144538942,evi_2015_15
82.2925033,15,L2041660,3.686770374,0.133062687,evi_2015_15
81.43173982,15,L1163678,4.129937205,0.197194123,evi_2015_15
77.29235124,15,L1160385,5.247531585,0.227348239,evi_2015_15
76.90147549,15,L834429,5.118132766,0.167018671,evi_2015_15
75.65575155,15,L449982,3.474831634,0.220345875,evi_2015_15
75.04806455,15,L342893,4.211326752,0.191486691,evi_2015_15
74.99682478,15,L590796,5.473325974,0.025903205,evi_2015_15
69.36152985,15,L889273,3.514993998,0.145474645,evi_2015_15
65.17827951,15,L618326,3.798472575,0.32202986,evi_2015_15
62.48892426,15,L227274,3.622011139,0.181128923,evi_2015_15
60.3667342,15,L232994,3.965223168,0.153822611,evi_2015_15
60.04776679,15,L710606,4.637691061,0.178065495,evi_2015_15
59.78429576,15,L196159,3.463815592,0.201787955,evi_2015_15
59.35114917,15,L711719,3.239175882,0.298487679,evi_2015_15
55.2938267,15,L209928,3.442792364,0.14419342,evi_2015_15
48.74494516,15,L1409960,4.207193165,0.141011925,evi_2015_15
41.52692277,15,L1070558,3.403294442,-0.114657772,evi_2015_15
40.88619848,15,L1448462,6.585374467,0.141468508,evi_2015_15
38.9454954,15,L250958,2.646238463,0.186092766,evi_2015_15
38.88254494,15,L715912,2.614425012,0.198521176,evi_2015_15
37.42166983,15,L883813,2.56518368,0.145585474,evi_2015_15
34.0470971,15,L588572,3.552011792,0.175943759,evi_2015_15
33.92931433,15,L634615,3.061784846,0.3276292,evi_2015_15
33.66621996,15,L571677,2.897408564,0.144842584,evi_2015_15
32.9713361,15,L2807001,2.898828457,0.314829405,evi_2015_15
31.32391737,15,L3187356,4.290778941,0.165500005,evi_2015_15
30.75045904,15,L200830,2.589964103,0.277024746,evi_2015_15
28.71537021,15,L1150366,2.375736161,0.287477828,evi_2015_15
27.44461616,15,L2161102,2.088819629,0.198040245,evi_2015_15
27.25148609,15,L419667,1.9939401,0.018599163,evi_2015_15
26.91715066,15,L2875912,2.256211723,0.261096637,evi_2015_15
25.03211447,15,L1896576,1.918820091,0.202569212,evi_2015_15
23.72710521,15,L454170,2.106393862,-0.251823481,evi_2015_15
21.74399686,15,L2921580,3.802309809,0.157439254,evi_2015_15
20.295477,15,L1007610,2.118178555,0.372768832,evi_2015_15
19.00362924,15,L834368,3.117662103,0.226765294,evi_2015_15
18.46289688,15,L304833,1.786136513,0.00357384,evi_2015_15
18.00116307,15,L312198,1.80251158,0.217980215,evi_2015_15
16.03374622,15,L385285,1.731909734,0.163443586,evi_2015_15
15.82612815,15,L910358,1.74843709,0.285737641,evi_2015_15
14.98169863,15,L127353,2.211383781,0.369099671,evi_2015_15
14.69443918,15,L2921596,2.802077398,0.156913719,evi_2015_15
12.94475035,15,L246035,1.63351686,0.066158394,evi_2015_15
12.06031765,15,L1877656,1.730353462,0.308026758,evi_2015_15
11.83772529,15,L2314029,1.803885894,0.208339619,evi_2015_15
11.61341834,15,L796074,1.625463791,0.250330605,evi_2015_15
11.07748812,15,L1138317,2.59040892,0.288280678,evi_2015_15
10.72610792,15,L2531682,1.639869598,0.17954164,evi_2015_15
10.56080261,15,L208734,1.813471768,0.34689412,evi_2015_15
10.27955091,15,L2960422,1.68200426,0.157315628,evi_2015_15
8.658871484,15,L2531687,1.596830405,0.184840992,evi_2015_15
8.054821953,15,L886942,1.149968823,0.284495955,evi_2015_15
7.750115788,15,L1014322,1.1395047,0.049445819,evi_2015_15
7.442667215,15,L2107980,1.786392089,0.195346378,evi_2015_15
7.335856056,15,L717897,1.258993105,0.234011331,evi_2015_15
7.054897622,15,L598129,1.108911737,0.033917687,evi_2015_15
5.564527258,15,L622087,0.999373874,0.191503945,evi_2015_15
5.404973654,15,L1074046,1.0048047,0.268457792,evi_2015_15
4.908590966,15,L389608,1.26595499,0.073224012,evi_2015_15
4.643658481,15,L1284799,1.046470945,0.077978765,evi_2015_15
4.349022249,15,L683555,0.840172943,0.047834757,evi_2015_15
4.082893853,15,L2889249,1.25598204,0.157070079,evi_2015_15
3.737196655,15,L241804,0.931712593,0.29051073,evi_2015_15
3.529576952,15,L1206404,1.042346446,0.363122919,evi_2015_15
3.014494833,15,L1620006,0.918286157,0.149185449,evi_2015_15
